early_hr_mean,late_hr_mean,hr_mean_drift,early_pace_s_per_km_mean,late_pace_s_per_km_mean,pace_s_per_km_mean_drift,pace_cv_early,pace_cv_late,pace_cv_ratio,cadence_cv_early,cadence_cv_late,cadence_cv_ratio,flat_hr_mean_drift,flat_pace_mean_drift,surges_all_10s_8pct,surges_late_10s_8pct,total_elev_gain_m,total_distance_km,elev_gain_per_km,pct_time_uphill,pct_time_flat,pct_time_downhill,mean_grade_uphill_pct,mean_vspeed_uphill_mh,is_hilly_run,micro_pause_count,micro_pause_per_km,micro_pause_mean_s,warmup_stab_time_s,finish_collapse_pct,hr_recovery_10s_mean,hr_std_60s_mean,duration_min,mean_hr,pace_cv_run,interval_on_count,interval_off_count,interval_patterns_consistent,neuro_tag,run_id,session_type
149.22222222222223,160.55026455026456,11.32804232804233,373.20628787876734,332.5858886369239,-40.620399241843415,0.1787751482385483,0.0150488312230599,0.0841774227085496,0.0496523245111985,0.0087111374925924,0.1754426923280853,11.195192526771478,-27.53343588879557,30,0,21.80000305175781,1.8360400097370149,11.873381264104552,15.89825119236884,66.61367249602543,17.488076311605724,7.444564935516952,784.8001098632812,False,0,0.0,0.0,608.0,10.955751129404748,-6.0,2.470084333513473,10.466666666666669,156.88871224165342,0.1369133442086715,1,1,False,,22693362489.0,
144.408,158.55733333333333,14.149333333333344,345.89567188960336,324.5881041458632,-21.307567743740208,0.3908791014149495,0.1783708711086008,0.4563325858632842,0.0929816396772688,0.0755798092129025,0.8128465950399824,10.63573085846869,-12.876190763920306,36,22,38.59999656677246,3.788529882788658,10.1886477765776,15.384615384615383,69.07051282051282,15.544871794871796,6.683854415585359,723.7499356269836,False,1,0.2639546290879249,1.0,1200.0,4.276837302580431,-7.0,2.958817118990562,20.78333333333333,151.90464743589743,0.2435463666830448,0,1,False,,22692522526.0,
155.10707803992742,160.1016333938294,4.994555353901973,312.2567420623384,330.56108930551017,18.304347243171776,0.1190758172911439,0.0675145079391955,0.5669875670399181,0.02411265563565,0.0535135990727885,2.219315859745863,5.042220269165767,-15.816566284226552,194,52,116.59999561309814,11.230530234336854,10.38241233317718,14.955053119041134,71.5064015254699,13.538545355488967,6.687857220097718,727.8688118106029,False,2,0.1780859815403094,3.0,1200.0,-6.397718335474512,-3.066666666666667,2.30398121838214,61.16666666666666,158.20702805774994,0.2603568010920076,0,4,False,,22664134790.0,
148.28225806451613,152.17652329749103,3.8942652329749023,347.2377704757041,343.7548030250113,-3.482967450692797,0.4067455722200589,0.1279464128662231,0.3145612923771451,0.1239134514417238,0.1475718257111976,1.1909266023519671,3.493315693228425,-9.541162288258192,209,72,123.40000772476196,10.7759501953125,11.451427065655938,16.218396987627756,69.31145777299623,14.47014523937601,7.167049582829259,734.3284066043683,False,2,0.1855984821524131,2.5,1200.0,-4.475201634707521,-3.494736842105264,2.7829935483755404,61.95,151.47027972027973,0.2411238946878636,0,5,False,,22639997102.0,
151.90854271356784,162.5316582914573,10.62311557788945,306.20444573147535,348.59350961639814,42.38906388492279,0.1724318705652804,0.201476523912791,1.1684413284637811,0.1941792973768591,0.1905110447124958,0.981108940479664,5.16361961249504,30.52088387555648,461,143,115.19999587535858,10.4256298828125,11.049691689638356,16.59125188536953,67.84313725490196,15.565610859728508,6.994847258142429,751.4181698018855,False,0,0.0,0.0,1200.0,1.374900988229882,-2.2857142857142856,5.0905274452607205,55.23333333333333,162.97828054298645,0.3954829868278429,10,11,False,,22633154904.0,
150.41032608695653,150.8111413043478,0.4008152173912833,342.8968857385051,351.03745201908845,8.140566280583357,0.1175889907322969,0.08143972900074,0.6925795390671026,0.1219506432033376,0.1022086073435369,0.8381145409222385,5.048694493011226,-9.275239455269912,120,24,136.59998989105225,6.9550498046875,19.640404271294774,24.490627546862264,52.44498777506112,23.06438467807661,7.930948056428175,809.8501798912214,False,0,0.0,0.0,1200.0,2.3348605955848227,-3.333333333333333,2.435642697401492,40.88333333333333,152.0603096984515,0.1487235687185353,0,2,False,,22614741140.0,
155.63809523809525,163.66190476190476,8.023809523809518,329.4578028045836,327.8195167113403,-1.6382860932432664,0.1485661929133317,0.0148253600481837,0.0997895938333179,0.1720485178958896,0.0117854177263638,0.0685005478134687,2.74660633484163,-8.515357458392998,9,0,25.799989700317383,2.113439980506897,12.20758097617203,18.168812589413445,63.23319027181689,18.59799713876967,6.77331355419151,731.3382907176581,False,0,0.0,0.0,698.0,-5.072120653958486,-9.0,2.207137552939958,11.633333333333333,161.1573676680973,0.0856395277058988,0,0,False,,22609934869.0,
155.3724966622163,170.95727636849134,15.584779706275045,599.4588247051418,750.0504260478677,150.591601342726,0.8824314537338592,1.097584591780958,1.2438185279283902,0.8352818268322603,0.9272734713676716,1.1101324625776696,10.07368191190062,87.9221556641362,988,358,134.60000610351562,6.3106298828125,21.32909211964869,13.736483780536645,71.0853023628354,15.178213856627954,7.3179019278768385,929.9127005974684,True,5,0.7923139358272137,1.8,1200.0,-10.70313149739354,-1.12,9.56686529857718,41.6,163.8690428514217,0.9589160436989712,4,14,True,,22609699876.0,
146.54205607476635,155.55140186915887,9.009345794392516,327.8140722936791,316.00183208377393,-11.812240209905156,0.1107419016893002,0.0123034992902161,0.1111006683336096,0.0405810098089663,0.0113583657194579,0.2798936195261549,6.694102602120267,-3.564932816092892,16,4,44.00000762939453,3.325720009803772,13.23022007255225,18.896164639850326,61.45930776426567,19.644527595884004,7.114193737466048,784.1585518109916,False,0,0.0,0.0,1068.0,-3.35300987811436,-12.0,2.6501674650022053,17.8,152.5509822263798,0.0657525200310958,0,0,False,,22608686572.0,
153.49594959495948,156.93384338433845,3.437893789378961,321.0705106526784,361.5733697625414,40.50285910986304,0.0589766785526895,0.7217305327866788,12.237558141594675,0.0535772937627256,0.2060170104595604,3.845229872414512,2.359108536817814,27.661627335492938,458,313,238.00000131130216,22.063109375,10.787237522422071,14.62525320729237,70.85752869682646,14.517218095881162,7.360935554054687,780.4986151962069,False,0,0.0,0.0,1200.0,4.343108727552381,-2.083333333333333,2.19032684697318,123.4,154.7274139095206,0.4378851656737891,0,10,False,,22567837863.0,
